Address,Award,City,Country,Cuisine,Location,Name,Phone Number,Price,Url,Latitude,Longitude,Price_NumRating
"Baltringer Straße 14, Maselheim, 88437, Germany",Bib Gourmand,Maselheim,Germany,"Country cooking, Modern Cuisine","Maselheim, Germany",Lamm,497356937078,€€,https://guide.michelin.com/en/baden-wurttemberg/maselheim/restaurant/lamm,48.1534478,9.8699692,2
"Bahnhofstraße 9, Marktbreit, 97340, Germany",Bib Gourmand,Marktbreit,Germany,"Country cooking, Home Cooking","Marktbreit, Germany",Michels Stern,4993321316,€€,https://guide.michelin.com/en/bayern/marktbreit/restaurant/michels-stern,49.6656949,10.1433009,2
"Hauptstraße 57, Gottenheim, 79288, Germany",Bib Gourmand,Gottenheim,Germany,"Country cooking, Market Cuisine","Gottenheim, Germany",Zur Krone,4976656712,€€,https://guide.michelin.com/en/baden-wurttemberg/gottenheim/restaurant/zur-krone457694,48.0483443,7.7246956,2
"Waldkircher Straße 2, Elzach, 79215, Germany",Bib Gourmand,Elzach,Germany,"Country cooking, Classic Cuisine","Elzach, Germany",Schäck's Adler,4976821291,€€,https://guide.michelin.com/en/baden-wurttemberg/elzach/restaurant/schack-s-adler,48.2135468,8.1420419,2
"Marktplatz 8, Feuchtwangen, 91555, Germany",Bib Gourmand,Feuchtwangen,Germany,"Market Cuisine, Country cooking","Feuchtwangen, Germany",Greifen-Post,4998526800,€€,https://guide.michelin.com/en/bayern/feuchtwangen/restaurant/greifen-post,49.1678395,10.3314899,2
"Schlierseer Straße 60, Gmund am Tegernsee, 83703, Germany",Bib Gourmand,Gmund am Tegernsee,Germany,"International, Market Cuisine","Gmund am Tegernsee, Germany",Ostiner Stub'n,4980227059810,€€,https://guide.michelin.com/en/bayern/gmund-am-tegernsee/restaurant/ostiner-stub-n,47.7456562,11.7608816,2
"Ludwig-Thoma-Straße 56, Bergkirchen, 85232, Germany",Bib Gourmand,Bergkirchen,Germany,"Market Cuisine, Regional Cuisine","Bergkirchen, Germany",Gasthaus Weißenbeck,49813172546,€€,https://guide.michelin.com/en/bayern/bergkirchen/restaurant/gasthaus-weissenbeck,48.2786488,11.3848389,2
"Lohrer Straße 80, Frammersbach, 97833, Germany",Bib Gourmand,Frammersbach,Germany,Country cooking,"Frammersbach, Germany",Schwarzkopf,499355307,€€,https://guide.michelin.com/en/bayern/frammersbach/restaurant/schwarzkopf,50.0610785,9.4770678,2
"Ellwanger Straße 15, Rosenberg, 73494, Germany",Bib Gourmand,Rosenberg,Germany,"Market Cuisine, Regional Cuisine","Rosenberg, Germany",Landgasthof Adler,497967513,€€,https://guide.michelin.com/en/baden-wurttemberg/rosenberg/restaurant/landgasthof-adler-1198198,49.0198683,10.0363909,2
"Parkstraße 1, Wustrow, 18347, Germany",Bib Gourmand,Wustrow,Germany,Country cooking,"Wustrow, Germany",Schimmel's,493822066500,€€,https://guide.michelin.com/en/mecklenburg-vorpommern/wustrow/restaurant/schimmel-s,54.3462631,12.3969029,2
"Marktstraße 7, Maikammer, 67487, Germany",Bib Gourmand,Maikammer,Germany,"Market Cuisine, Country cooking","Maikammer, Germany",Dorf-Chronik,49632158240,€€,https://guide.michelin.com/en/rheinland-pfalz/maikammer/restaurant/dorf-chronik,49.3047569,8.1317987,2
"Hermine-Bareiss-Weg 1, Baiersbronn, 72270, Germany",Bib Gourmand,Baiersbronn,Germany,"Country cooking, Market Cuisine","Baiersbronn, Germany",Dorfstuben,497442470,€€,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/dorfstuben,48.5206318,8.3269829,2
"Florscheidstraße 19, Maintal, 63477, Germany",Bib Gourmand,Maintal,Germany,"Classic French, Market Cuisine","Maintal, Germany",Fleur de Sel,4961819683385,€€,https://guide.michelin.com/en/hessen/maintal/restaurant/fleur-de-sel464812,50.1354702,8.8330512,2
"Brückenstraße 12, Altenahr, 53505, Germany",Bib Gourmand,Altenahr,Germany,International,"Altenahr, Germany",Gasthaus Assenmacher,4926431848,€€,https://guide.michelin.com/en/rheinland-pfalz/altenahr/restaurant/gasthaus-assenmacher,50.5168466,6.991215,2
"Stiegelmühle 42, Spalt, 91174, Germany",Bib Gourmand,Spalt,Germany,Country cooking,"Spalt, Germany",Gasthof Blumenthal,499873332,€,https://guide.michelin.com/en/bayern/spalt/restaurant/gasthof-blumenthal,49.197343,10.8870968,1
"Kantstraße 135, Berlin, 10625, Germany",Bib Gourmand,Berlin,Germany,"Asian and Western, Vietnamese Contemporary","Berlin, Germany",Funky Fisch,491639382215,€€,https://guide.michelin.com/en/berlin-region/berlin/restaurant/funky-fisch,52.5059106,13.3171625,2
"Untere Hauptstraße 4, Vöhringen, 89269, Germany",Bib Gourmand,Vöhringen,Germany,"Classic Cuisine, Country cooking","Vöhringen, Germany",Speisemeisterei Burgthalschenke,4973065265,€,https://guide.michelin.com/en/bayern/vhringen/restaurant/speisemeisterei-burgthalschenke,48.2881284,10.0993592,1
"Hauptstraße 9, Schwendi, 88477, Germany",Bib Gourmand,Schwendi,Germany,"Market Cuisine, Country cooking","Schwendi, Germany",Lazarus Stube im Oberschwäbischen Hof,49735398490,€€,https://guide.michelin.com/en/baden-wurttemberg/schwendi/restaurant/esszimmer-im-oberschwabischen-hof,48.1759407,9.975697,2
"Schloßplatz 11, Gersfeld, 36129, Germany",Bib Gourmand,Gersfeld,Germany,"Seasonal Cuisine, International","Gersfeld, Germany",Kaufmann's,4966549178055,€€,https://guide.michelin.com/en/rheinland-pfalz/geisfeld_1330179/restaurant/kaufmann-s,50.4519841,9.920434,2
"Tonbachstraße 237, Baiersbronn, 72270, Germany",Bib Gourmand,Baiersbronn,Germany,"International, Regional Cuisine","Baiersbronn, Germany",Schatzhauser,497442492622,€€,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/schatzhauser,48.5368854,8.3582767,2
"Pfaffenberg 2, Zell im Wiesental, 79669, Germany",Bib Gourmand,Zell im Wiesental,Germany,"Regional Cuisine, Contemporary","Zell im Wiesental, Germany",Berggasthof Schlüssel,497625375,€€,https://guide.michelin.com/en/baden-wurttemberg/zell-im-wiesental/restaurant/berggasthof-schlussel,47.7340022,7.8695107,2
"Kaiserstraße 1, Ahlbeck, 17419, Germany",Bib Gourmand,Ahlbeck,Germany,"Country cooking, Regional European","Ahlbeck, Germany",Kaisers Eck,493837830058,€€,https://guide.michelin.com/en/mecklenburg-vorpommern/ahlbeck/restaurant/kaisers-eck,53.939882,14.189415,2
"Am Deckersweiher 26, Erlangen, 91056, Germany",Bib Gourmand,Erlangen,Germany,"Country cooking, Traditional Cuisine","Erlangen, Germany",Gasthaus Polster,49913175540,€€,https://guide.michelin.com/en/bayern/erlangen/restaurant/polster-stube,49.59995,10.934337,2
"Alte Emsstraße 7, Emsdetten, 48282, Germany",Bib Gourmand,Emsdetten,Germany,"Country cooking, Mediterranean Cuisine","Emsdetten, Germany",Lindenhof,4925729260,€€,https://guide.michelin.com/en/nordrhein-westfalen/emsdetten/restaurant/lindenhof,52.1781706,7.5316,2
"Schloßstraße 8, Windelsbach, 91635, Germany",Bib Gourmand,Windelsbach,Germany,Country cooking,"Windelsbach, Germany",Landhaus Lebert,4998679570,€€,https://guide.michelin.com/en/bayern/windelsbach/restaurant/landhaus-lebert,49.3996191,10.2994884,2
"Köthnerberg 4, Gehrden, 30989, Germany",Bib Gourmand,Gehrden,Germany,"Classic Cuisine, Home Cooking","Gehrden, Germany",Berggasthaus Niedersachsen,4951083101,€€,https://guide.michelin.com/en/niedersachsen/gehrden/restaurant/berggasthaus-niedersachsen,52.3077768,9.5872063,2
"Hohe Straße 11, Düsseldorf, 40213, Germany",Bib Gourmand,Düsseldorf,Germany,"International, Traditional Cuisine","Düsseldorf, Germany",Münstermanns Kontor,492111300416,€€,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/munstermanns-kontor,51.2226724,6.7740666,2
"Karlsplatz 28, Eisenach, 99817, Germany",Bib Gourmand,Eisenach,Germany,Market Cuisine,"Eisenach, Germany",Weinrestaurant Turmschänke,493691213533,€€,https://guide.michelin.com/en/thuringen/eisenach/restaurant/weinrestaurant-turmschanke,50.9757411,10.3263388,2
"Münchener Straße 88, Forstinning, 85661, Germany",Bib Gourmand,Forstinning,Germany,Traditional Cuisine,"Forstinning, Germany",Zum Vaas,49812143091,€€,https://guide.michelin.com/en/bayern/forstinning/restaurant/zum-vaas,48.1597254,11.8989304,2
"Leibnizstraße 55, Berlin, 10629, Germany",Bib Gourmand,Berlin,Germany,"Austrian, Traditional Cuisine","Berlin, Germany",Nußbaumerin,493050178033,€€,https://guide.michelin.com/en/berlin-region/berlin/restaurant/nussbaumerin,52.5013988,13.3129282,2
"Obertorstraße 13, Marktheidenfeld, 97828, Germany",Bib Gourmand,Marktheidenfeld,Germany,"French, Country cooking","Marktheidenfeld, Germany",Weinhaus Anker,4993916004801,€,https://guide.michelin.com/en/bayern/marktheidenfeld/restaurant/weinhaus-anker,49.8456206,9.6003008,1
"Mühle 2, Eibelstadt, 97246, Germany",Bib Gourmand,Eibelstadt,Germany,Italian,"Eibelstadt, Germany",Gambero Rosso da Domenico,4993039843782,€€,https://guide.michelin.com/en/bayern/eibelstadt/restaurant/gambero-rosso-da-domenico,49.7243573,9.9934917,2
"Salinenstraße 22, Greifswald, 17489, Germany",Bib Gourmand,Greifswald,Germany,"Country cooking, International","Greifswald, Germany",Tischlerei,493834884848,€€,https://guide.michelin.com/en/mecklenburg-vorpommern/greifswald/restaurant/tischlerei,54.0999918,13.389678,2
"Dorfstraße 7, Neujellingsdorf auf Fehmarn, 23769, Germany",Bib Gourmand,Neujellingsdorf auf Fehmarn,Germany,"Country cooking, Asian","Neujellingsdorf auf Fehmarn, Germany",Margaretenhof,49437187670,€€,https://guide.michelin.com/en/schleswig-holstein/neujellingsdorf-auf-fehmarn/restaurant/margaretenhof,54.459177,11.043112,2
"Hermannstraße 29, Düsseldorf, 40233, Germany",Bib Gourmand,Düsseldorf,Germany,French,"Düsseldorf, Germany",Bistro Fatal,4921136183023,€€,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/bistro-fatal,51.2294557,6.8076582,2
"Hauptstraße 19, Elzach, 79215, Germany",Bib Gourmand,Elzach,Germany,"Country cooking, International","Elzach, Germany",Rössle,497682212,€€,https://guide.michelin.com/en/baden-wurttemberg/elzach/restaurant/rossle,48.1729463,8.0717333,2
"Obere Dorfstraße 4, Wangen im Allgäu, 88239, Germany",Bib Gourmand,Wangen im Allgäu,Germany,"Country cooking, International","Wangen im Allgäu, Germany",Adler,497522707477,€€,https://guide.michelin.com/en/baden-wurttemberg/wangen-im-allgu/restaurant/adler78613,47.6925896,9.8537702,2
"Königsbrücker Straße 96, Dresden, 01099, Germany",Bib Gourmand,Dresden,Germany,"International, Market Cuisine","Dresden, Germany",DELI,493512721696,€€,https://guide.michelin.com/en/sachsen/dresden/restaurant/deli351464,51.0807167,13.7611912,2
"Benediktusplatz 12, Aachen, 52076, Germany",Bib Gourmand,Aachen,Germany,Classic Cuisine,"Aachen, Germany",Bistro,4924082888,€€,https://guide.michelin.com/en/nordrhein-westfalen/aachen/restaurant/bistro356408,50.728385,6.183315,2
"Klammstraße 19, Garmisch-Partenkirchen, 82467, Germany",Bib Gourmand,Garmisch-Partenkirchen,Germany,Country cooking,"Garmisch-Partenkirchen, Germany",Joseph Naus Stub'n,4988219010,€€,https://guide.michelin.com/en/bayern/garmisch-partenkirchen/restaurant/joseph-naus-stub-n,47.4916924,11.0904933,2
"Dorfstraße 42, Dornum, 26553, Germany",Bib Gourmand,Dornum,Germany,"Country cooking, Traditional Cuisine","Dornum, Germany",Fährhaus,494933303,€€,https://guide.michelin.com/en/niedersachsen/dornum/restaurant/fahrhaus,53.6729297,7.3561764,2
"Passauer Straße 5, Berlin, 10789, Germany",Bib Gourmand,Berlin,Germany,French,"Berlin, Germany",Brasserie Colette Tim Raue,493021992174,€€,https://guide.michelin.com/en/berlin-region/berlin/restaurant/colette-tim-raue,52.5009665,13.3394824,2
"Untermarkt 10, Hattingen, 45525, Germany",Bib Gourmand,Hattingen,Germany,"Regional Cuisine, International","Hattingen, Germany",Fachwerk,4923246852770,€€,https://guide.michelin.com/en/nordrhein-westfalen/hattingen/restaurant/fachwerk,51.3981151,7.1838586,2
"Würzburger Straße 3, Marktbergel, 91613, Germany",Bib Gourmand,Marktbergel,Germany,"Country cooking, Market Cuisine","Marktbergel, Germany",Rotes Ross,499843936600,€€,https://guide.michelin.com/en/bayern/marktbergel/restaurant/rotes-ross164952,49.4415641,10.3640408,2
"Meerbachstraße 24, Meerfeld, 54531, Germany",Bib Gourmand,Meerfeld,Germany,"International, Country cooking","Meerfeld, Germany",Poststuben,496572931900,€€,https://guide.michelin.com/en/rheinland-pfalz/meerfeld/restaurant/poststuben,50.0938388,6.7555967,2
"Hauptstraße 41, Frickingen, 88699, Germany",Bib Gourmand,Frickingen,Germany,"Creative, Modern Cuisine","Frickingen, Germany",Löwen,4975548631,€€,https://guide.michelin.com/en/baden-wurttemberg/frickingen/restaurant/lowen72973,47.8258485,9.2550744,2
"An der Halberstädter Chaussee 1, Magdeburg, 39116, Germany",Bib Gourmand,Magdeburg,Germany,"Country cooking, Mediterranean Cuisine","Magdeburg, Germany",Landhaus Hadrys,493916626680,€€,https://guide.michelin.com/en/sachsen-anhalt/magdeburg/restaurant/landhaus-hadrys,52.0981133,11.5753079,2
"Stinkelbrunnstraße 18, Bad Abbach, 93077, Germany",Bib Gourmand,Bad Abbach,Germany,"Contemporary, Fusion","Bad Abbach, Germany",Schwögler,499405962300,€€,https://guide.michelin.com/en/bayern/bad-abbach/restaurant/schwogler,48.9293657,12.0385027,2
"Theresienstraße 1, Munich, 80333, Germany",Bib Gourmand,Munich,Germany,"Contemporary, International","Munich, Germany",Bar Mural,498927373380,€€,https://guide.michelin.com/en/bayern/mnchen/restaurant/bar-mural,48.1469093,11.5788632,2
"Tauberzell 41, Adelshofen, 91587, Germany",Bib Gourmand,Adelshofen,Germany,"Country cooking, Market Cuisine","Adelshofen, Germany",Zum Falken,499865941940,€,https://guide.michelin.com/en/bayern/adelshofen/restaurant/zum-falken,49.4477924,10.1152199,1
"Sonnenlängstraße 26, Dietramszell, 83623, Germany",Bib Gourmand,Dietramszell,Germany,"Market Cuisine, German","Dietramszell, Germany",Moarwirt,4980271008,€€,https://guide.michelin.com/en/bayern/dietramszell/restaurant/moarwirt,47.8221606,11.5479564,2
"Schönheider Straße 235, Auerbach, 08209, Germany",Bib Gourmand,Auerbach,Germany,Classic Cuisine,"Auerbach, Germany",Renoir,493744215119,€€,https://guide.michelin.com/en/sachsen/auerbach/restaurant/renoir,50.509373,12.46294,2
"Aglassing 1, Waging am See, 83329, Germany",Bib Gourmand,Waging am See,Germany,Country cooking,"Waging am See, Germany",Landhaus Tanner,49868169750,€€,https://guide.michelin.com/en/bayern/waging-am-see/restaurant/landhaus-tanner,47.9319116,12.7426818,2
"Kiefersau 138, Wackersberg, 83646, Germany",Bib Gourmand,Wackersberg,Germany,"Country cooking, Traditional Cuisine","Wackersberg, Germany",Tölzer Schießstätte - Hager,4980413545,€€,https://guide.michelin.com/en/bayern/wackersberg/restaurant/tolzer-schiessstatte-hager,47.7528472,11.5299634,2
"An der Alsterschleife 3, Hamburg, 22399, Germany",Bib Gourmand,Hamburg,Germany,"International, Seafood","Hamburg, Germany",Stocks Restaurant,49406113620,€€,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/stock-s-restaurant,53.6681184,10.0911825,2
"Rittergasse 2, Triefenstein, 97855, Germany",Bib Gourmand,Triefenstein,Germany,Country cooking,"Triefenstein, Germany",Weinhaus Zum Ritter,4993951506,€€,https://guide.michelin.com/en/bayern/triefenstein/restaurant/weinhaus-zum-ritter,49.7935249,9.6199383,2
"Hauptstraße 77, Sulzburg, 79295, Germany",Bib Gourmand,Sulzburg,Germany,"Country cooking, Market Cuisine","Sulzburg, Germany",Landgasthof Rebstock,497634503140,€€,https://guide.michelin.com/en/baden-wurttemberg/sulzburg/restaurant/landgasthof-rebstock,47.8401758,7.7097437,2
"Dorfstraße 1, Friedberg, 86316, Germany",Bib Gourmand,Friedberg,Germany,"Country cooking, Market Cuisine","Friedberg, Germany",Gasthaus Goldener Stern,498208407,€€,https://guide.michelin.com/en/bayern/friedberg/restaurant/gasthaus-goldener-stern,48.3242031,11.059657,2
"Grüne Straße 15, Verden (Aller), 27283, Germany",Bib Gourmand,Verden (Aller),Germany,"Country cooking, International","Verden (Aller), Germany",Pades Restaurant,4942313060,€€,https://guide.michelin.com/en/niedersachsen/verden-aller/restaurant/pades-restaurant,52.9169388,9.2299413,2
"Bahnhofstraße 111, Salem, 88682, Germany",Bib Gourmand,Salem,Germany,"Country cooking, Market Cuisine","Salem, Germany",Reck's,497553201,€€,https://guide.michelin.com/en/baden-wurttemberg/de-salem/restaurant/reck-s,47.7582619,9.2967738,2
"Altmarkt 1, Aue, 08280, Germany",Bib Gourmand,Aue,Germany,"Country cooking, Market Cuisine","Aue, Germany",Lotters Wirtschaft - Tausendgüldenstube,4937715920,€€,https://guide.michelin.com/en/sachsen/aue/restaurant/lotters-wirtschaft-tausendguldenstube,50.5864623,12.7016902,2
"Okerstraße 2, Berlin, 12049, Germany",Bib Gourmand,Berlin,Germany,"Modern Cuisine, Seasonal Cuisine","Berlin, Germany",Barra,493081860757,€€,https://guide.michelin.com/en/berlin-region/berlin/restaurant/barra,52.4743643,13.4270437,2
"Nikolaus-Rank-Straße 1, Bad Tölz, 83646, Germany",Bib Gourmand,Bad Tölz,Germany,Country cooking,"Bad Tölz, Germany",Jägerwirt,4980419548,€€,https://guide.michelin.com/en/bayern/bad-tlz/restaurant/jagerwirt,47.7994554,11.5750231,2
"Alte Dorfstraße 1, List, 25992, Germany",Bib Gourmand,List,Germany,"Traditional Cuisine, Country cooking","List, Germany",Königshafen,494651870446,€€,https://guide.michelin.com/en/schleswig-holstein/list/restaurant/konigshafen,55.0200546,8.4353115,2
"Dorfstraße 8, Todtnau, 79674, Germany",Bib Gourmand,Todtnau,Germany,"Country cooking, Market Cuisine","Todtnau, Germany",derWaldfrieden,497674920930,€€,https://guide.michelin.com/en/baden-wurttemberg/todtnau/restaurant/derwaldfrieden,47.7677871,7.9526309,2
"Hauptstraße 57, Tengen, 78250, Germany",Bib Gourmand,Tengen,Germany,"Country cooking, Market Cuisine","Tengen, Germany",Gasthof zur Sonne,4977367543,€€,https://guide.michelin.com/en/baden-wurttemberg/tengen/restaurant/gasthof-zur-sonne78132,47.7823491,8.6382426,2
"Moselstraße 27, Reil, 56861, Germany",Bib Gourmand,Reil,Germany,"Traditional Cuisine, Country cooking","Reil, Germany",Heim's Restaurant,4965422629,€€,https://guide.michelin.com/en/rheinland-pfalz/reil/restaurant/heim-s-restaurant,50.0209389,7.1181193,2
"Kring 6, Vreden, 48691, Germany",Bib Gourmand,Vreden,Germany,"Traditional Cuisine, International","Vreden, Germany",Am Kring - Büschker's Stuben,49256493080,€€,https://guide.michelin.com/en/nordrhein-westfalen/vreden/restaurant/buschker-s-stuben,52.080968,6.7923156,2
"Kirchstraße 25, Twist, 49767, Germany",Bib Gourmand,Twist,Germany,"Country cooking, Classic Cuisine","Twist, Germany",Landgasthof Backers,495936904770,€€,https://guide.michelin.com/en/niedersachsen/twist/restaurant/landgasthof-backers,52.6376948,7.0612283,2
"Bergstraße 1, Plochingen, 73207, Germany",Bib Gourmand,Plochingen,Germany,Traditional Cuisine,"Plochingen, Germany",Cervus,497153558869,€€,https://guide.michelin.com/en/baden-wurttemberg/plochingen/restaurant/cervus,48.7118464,9.4150693,2
"Schindelsee 1, Rauhenebrach, 96181, Germany",Bib Gourmand,Rauhenebrach,Germany,"Country cooking, Market Cuisine","Rauhenebrach, Germany",Gasthaus Hofmann,49954998760,€,https://guide.michelin.com/en/bayern/rauhenebrach/restaurant/gasthaus-hofmann,49.889835,10.6527708,1
"Kirchstraße 22, Sankt Wendel, 66606, Germany",Bib Gourmand,Sankt Wendel,Germany,"Meats and Grills, Regional Cuisine","Sankt Wendel, Germany",Kunz Traditionelle,4968548145,€€,https://guide.michelin.com/en/saarland/sankt-wendel/restaurant/kaminzimmer,49.4960182,7.1122737,2
"Bopserstraße 18, Stuttgart, 70180, Germany",Bib Gourmand,Stuttgart,Germany,"Market Cuisine, Country cooking","Stuttgart, Germany",Vetter.,49711241916,€,https://guide.michelin.com/en/baden-wurttemberg/stuttgart/restaurant/vetter,48.7694339,9.1799389,1
